id	text
en_001004	为了复制这个小组的程序，我们需要知道很多事情。我们需要知道每个容器里倒了多少醋，容器里要放多少样品，容器本身有多大。
en_001005	首先，学生们应该掌握进入每个容器的醋的量。另外该小组在这个实验中应该使用_一个对照。为了复制这个实验，我们还需要知道样品和醋是在什么情况下进行的。我们需要知道它是在阳光下还是在黑暗中，因为这将会产生差异。
en_001006	为了复制这个实验，你需要知道有多少醋要倒入他们的容器中，该小组还应该说明让样品搅拌和干燥，以及应该在多大的容器中看到和放入。
en_001007	我们需要知道倒入每个容器的醋的数量。知道容器的大小和要使用的样品的大小也会有帮助。如何具体清洗样品以不影响质量的过程是缺乏信息的。
en_001008	为了复制实验，你需要的额外信息是，你需要多少每个样品，以及你需要多少醋，以便进行实验。此外，了解你如何测量每个样品的质量，如你可能需要_什么工具，也会有所帮助。
en_001009	为了复制这个实验，我需要知道我需要多少质量的每个样品。我还需要知道我应该用_什么来计算质量。我需要知道的另一件事是，我正在测量什么材料，他们在实验过程中没有告诉你这些。我还需要知道在每个样品中倒入多少醋，因为这里的醋似乎应该是实验的对照物，但如果每次使用的量不一样，就不是对照物了。
en_001010	为了复制这组实验，我需要知道我需要多少醋，以及我需要多大的容器。
en_001011	为了复制实验，我需要知道的其他信息是，他们用多少醋浸泡样品，他们使用的容器有多大。我还需要知道样品是_什么形状的。
en_001012	学生们可以把倒入杯中的醋的测量值包括进去。他们要把多少材料放进容器里。对每个物体使用相同的质量。
en_001013	我需要复制这个实验的额外信息是，新的和多少醋在容器中，然后还需要指定_什么材料放在醋中，以及如何确定每种材料的质量。
en_001014	如果要复制这个实验，还需要增加_一些东西，比如应该用什么来测量4种不同的材料。还有，这4种材料是什么。它从来没有说明要使用什么材料。杯子里应该倒多少醋？它是否应该覆盖材料或不覆盖所有的方式，执行的人对这些事情一无所知。还需要有一个对照，也许是一个未接触过的或放入水中的。
en_001015	看完实验过程后，你需要复制实验的额外信息是；要知道他们在_四个容器中倒了多少醋。解释如何确定每个样品的质量，并说明使用的是哪种醋。
en_001016	为了复制这个实验，我需要知道我在_四个容器中倒了多少醋。
en_001017	1.有一件事可以添加到程序中，就是你可以尝试使用另一种液体，而不是醋。2.你可以改变的另一件事是每种类型增加两个，这样就会有两个石头类型，两个塑料，和两个木材。3.在24小时后，你可以用醋液测量质量，然后将其冲洗干净，在没有醋液的情况下进行测量，而不是冲洗每个样品。
en_001018	为了复制这个实验，你需要的额外信息是这个例子开始的时间，所有_四个样品的质量差异，以及确定哪个样品的质量更大，哪个样品的质量最小。解释为什么质量的数量是那个数量。
en_001019	-重复步骤_1-6 ^p -将此数据用于第二次试验 ^p -比较两次试验，找出四个样品的平均质量。^p -观察数据，对实验做出结论。
en_001020	为了复制实验，需要的其他信息将在程序中，写上你需要做_一个数据表来记录信息，形成一个假设，你需要一个对照。
en_001021	1.四个不同的样本是什么？^p 2.你应该在每个样品中倒入多少醋？^p 3.你打算如何测量质量？
en_001022	要复制这个实验，你需要知道在容器里放多少醋，需要有_一个对照，你还需要知道物体的形状，因为形状可能对物质被溶解的程度有影响。
en_001023	*他们必须做假设，以测试该质量是否对实验有好处。他们必须测量醋的数量。他们必须知道他们要用多少时间来重复剩余的样品。
en_001024	为了重复实验，有_一些没有涉及的信息是需要的。首先，在产品中它只是说倒醋。它没有说有多少，这很重要。另一个需要的重要因素是在什么温度下让样品放置和脱水，在步骤中，它只是说让它干燥30分钟，没有说在什么温度下。最后，当第4步说，与蒸馏水混合，它没有说蒸馏水有什么温度，它只是说蒸馏水。我需要知道蒸馏水的温度是多少。
en_001025	我首先需要知道样品是_什么材料，我需要知道有多少醋。我还需要知道每个样品应该有多大。还有容器要多大。
en_001026	我需要复制这个实验的信息是他们使用的相同类型的样品。我需要的另_一件事是他们开始的时间，也就是起始质量，这样实验才会有效。最后但不是重复他们所做的所有步骤，以便有一个有效的实验。
en_001027	你需要知道你必须倒在_四个独立容器中的醋的量。你还需要知道你要把样品放在什么尺寸的容器里。此外，你还需要知道你让样品在什么温度下放置并干燥30分钟。
en_001028	我想知道的_一个信息是每块岩石、塑料木材有多大。
en_001029	为了复制实验，你需要_一个对照，如水来比较结果。你将需要知道在杯子里要包括多少醋。你还需要为所有的样品准备一个相等的质量。这就是你需要的额外信息。
en_001030	1.什么样的样品？^p 2.多少醋？^p 3.什么样的容器？
en_001031	为了复制这个实验，我需要知道每个样品要用多少，重要的是只改变样品的类型，而不是改变初始质量。我还需要知道在每个样品上要倒多少醋。太多或太少的醋会使质量差异发生巨大的变化。储存样品，是这个实验的另_一个重要领域。在这个实验中需要直接提到样品所暴露的温度和光量。
